"data_id","work_type","work_price","company_area","company_id"
"2275","硬件开发","68000","深圳","20655584"
"2276","硬件开发","380000","深圳","20655584"
"2277","硬件开发","15000","天津","10318652"
"2278","硬件开发","10000","天津","10318652"
"2279","硬件开发","26000","深圳","7419824"
"2280","硬件开发","200000","北京","19541191"
"2281","硬件开发","50000","北京","19541191"
"2282","硬件开发","85000","南京","19716268"
"2283","硬件开发","10000","石家庄","19607186"
"2284","硬件开发","10000","上海","11514879"
"2285","硬件开发","50000","深圳","11838997"
"2286","硬件开发","50000","深圳","11838997"
"2287","硬件开发","50000","深圳","9519684"
"2288","硬件开发","10000","东莞","17231039"
"2289","硬件开发","10000","东莞","17231039"
"2290","硬件开发","10000","东莞","17231039"
"2291","硬件开发","5000","杭州","17659717"
"2292","硬件开发","15000","杭州","17659717"
"2293","硬件开发","8000","杭州","17659717"
"2294","硬件开发","10000","杭州","17659717"
"2295","硬件开发","10000","杭州","17659717"
"2296","硬件开发","15000","杭州","17659717"
"2297","硬件开发","8000","杭州","17659717"
"2298","硬件开发","8000","杭州","17659717"
"2299","硬件开发","8000","杭州","17659717"
"2300","硬件开发","10000","杭州","17659717"
"2301","硬件开发","15000","杭州","17659717"
"2302","硬件开发","10000","东莞","17231039"
"2303","硬件开发","10000","东莞","17231039"
"2304","硬件开发","10000","东莞","17231039"
"2305","硬件开发","10000","东莞","17231039"
"2306","硬件开发","10000","东莞","17231039"
"2307","硬件开发","10000","东莞","17231039"
"2308","硬件开发","10000","东莞","17231039"
"2309","硬件开发","10000","东莞","17231039"
"2310","硬件开发","10000","东莞","17231039"
"2311","硬件开发","300000","深圳","9519684"
"2312","硬件开发","50000","深圳","9519684"
"2313","硬件开发","150000","深圳","9519684"
"2314","硬件开发","200000","深圳","9519684"
"2315","硬件开发","200000","深圳","9519684"
"2316","硬件开发","100000","深圳","9519684"
"2317","硬件开发","150000","深圳","9519684"
"2318","硬件开发","200000","深圳","9519684"
"2319","硬件开发","50000","深圳","11838997"
"2320","硬件开发","50000","深圳","11838997"
"2321","硬件开发","50000","深圳","11838997"
"2322","硬件开发","50000","深圳","11838997"
"2323","硬件开发","50000","深圳","11838997"
"2324","硬件开发","10000","深圳","11838997"
"2325","硬件开发","10000","深圳","11838997"
"2326","硬件开发","10000","深圳","11838997"
"2327","硬件开发","10000","深圳","11838997"
"2328","硬件开发","100000","深圳","11838997"
"2329","硬件开发","10000","上海","11514879"
"2330","硬件开发","30000","上海","11514879"
"2331","硬件开发","30000","上海","11514879"
"2332","硬件开发","50000","上海","11514879"
"2333","硬件开发","20000","上海","11514879"
"2334","硬件开发","30000","上海","11514879"
"2335","硬件开发","30000","上海","11514879"
"2336","硬件开发","30000","上海","11514879"
"2337","硬件开发","30000","上海","11514879"
"2338","硬件开发","5000","石家庄","19607186"
"2339","硬件开发","5000","石家庄","19607186"
"2340","硬件开发","5000","石家庄","19607186"
"2341","硬件开发","10000","石家庄","19607186"
"2342","硬件开发","12000","石家庄","19607186"
"2343","硬件开发","15000","石家庄","19607186"
"2344","硬件开发","100000","石家庄","19607186"
"2345","硬件开发","82000","南京","19716268"
"2346","硬件开发","68000","南京","19716268"
"2347","硬件开发","30000","南京","19716268"
"2348","硬件开发","68000","南京","19716268"
"2349","硬件开发","50000","南京","19716268"
"2350","硬件开发","54000","南京","19716268"
"2351","硬件开发","55000","南京","19716268"
"2352","硬件开发","60000","南京","19716268"
"2353","硬件开发","140000","南京","19716268"
"2354","硬件开发","100000","北京","19541191"
"2355","硬件开发","9999","南京","19716268"
"2356","硬件开发","9999","南京","19716268"
"2357","硬件开发","100000","北京","19541191"
"2358","硬件开发","50000","北京","19541191"
"2359","硬件开发","15000","北京","19541191"
"2360","硬件开发","12000","深圳","7419824"
"2361","硬件开发","8000","深圳","7419824"
"2362","硬件开发","68000","深圳","7419824"
"2363","硬件开发","80000","深圳","7419824"
"2364","硬件开发","40000","深圳","7419824"
"2365","硬件开发","30000","深圳","7419824"
"2366","硬件开发","20000","深圳","7419824"
"2367","硬件开发","68000","深圳","7419824"
"2368","硬件开发","28000","深圳","7419824"
"2369","硬件开发","68000","深圳","7419824"
"2370","硬件开发","88000","深圳","7419824"
"2371","宣传片制作","10000","重庆","14820730"
"2372","宣传片制作","14000","重庆","14820730"
"2373","宣传片制作","8000","重庆","14820730"
"2374","宣传片制作","2500","重庆","14820730"
"2375","宣传片制作","5000","重庆","14820730"
"2376","宣传片制作","999","重庆","14820730"
"2377","宣传片制作","999","重庆","14820730"
"2378","宣传片制作","3288","重庆","14820730"
"2379","宣传片制作","7288","重庆","14820730"
"2380","宣传片制作","3288","重庆","14820730"
"2381","宣传片制作","2000","重庆","14820730"
"2382","硬件开发","80000","郑州","18309646"
"2383","硬件开发","100000","郑州","18309646"
"2384","漫画设计","1400","重庆","11999638"
"2385","漫画设计","3200","重庆","11999638"
"2386","漫画设计","3750","重庆","11999638"
"2387","漫画设计","700","重庆","11999638"
"2388","漫画设计","450","重庆","11999638"
"2389","漫画设计","2900","重庆","11999638"
"2390","漫画设计","400","重庆","11999638"
"2391","漫画设计","800","重庆","11999638"
"2392","漫画设计","400","重庆","11999638"
"2393","漫画设计","400","重庆","11999638"
"2394","漫画设计","500","重庆","11999638"
"2395","漫画设计","2220","重庆","11999638"
"2396","硬件开发","100000","郑州","18309646"
"2397","漫画设计","2000","南京","8435765"
"2398","漫画设计","500","南京","8435765"
"2399","漫画设计","50000","南京","8435765"
"2400","漫画设计","4080","南京","8435765"
"2401","漫画设计","794","南京","8435765"
"2402","漫画设计","8000","深圳","16298963"
"2403","漫画设计","3000","厦门","8729100"
"2404","漫画设计","4000","深圳","13658258"
"2405","漫画设计","2000","南京","13108948"
"2406","漫画设计","2000","南京","13108948"
"2407","漫画设计","588","长沙","7763310"
"2408","漫画设计","1000","长沙","7763310"
"2409","漫画设计","1000","长沙","7763310"
"2410","漫画设计","2700","莆田","10136647"
"2411","漫画设计","4800","济南","12828462"
"2412","漫画设计","18000","济南","12828462"
"2413","漫画设计","8000","济南","12828462"
"2414","漫画设计","5800","济南","12828462"
"2415","漫画设计","2800","济南","12828462"
"2416","漫画设计","1800","济南","12828462"
"2417","漫画设计","8000","济南","12828462"
"2418","漫画设计","48000","济南","12828462"
"2419","漫画设计","8000","济南","12828462"
"2420","漫画设计","4000","济南","12828462"
"2421","漫画设计","998","济南","12828462"
"2422","漫画设计","998","济南","12828462"
"2423","漫画设计","3999","莆田","10136647"
"2424","漫画设计","8999","莆田","10136647"
"2425","漫画设计","12999","莆田","10136647"
"2426","漫画设计","1800","莆田","10136647"
"2427","漫画设计","6000","莆田","10136647"
"2428","漫画设计","8999","莆田","10136647"
"2429","漫画设计","10000","莆田","10136647"
"2430","漫画设计","998","长沙","7763310"
"2431","漫画设计","998","长沙","7763310"
"2432","漫画设计","998","长沙","7763310"
"2433","漫画设计","300","长沙","7763310"
"2434","漫画设计","600","长沙","7763310"
"2435","漫画设计","600","长沙","7763310"
"2436","漫画设计","3000","长沙","7763310"
"2437","漫画设计","1500","长沙","7763310"
"2438","漫画设计","588","长沙","7763310"
"2439","漫画设计","1600","南京","13108948"
"2440","漫画设计","16800","南京","13108948"
"2441","漫画设计","8640","南京","13108948"
"2442","漫画设计","1500","南京","13108948"
"2443","漫画设计","1500","南京","13108948"
"2444","漫画设计","1600","南京","13108948"
"2445","漫画设计","4800","南京","13108948"
"2446","漫画设计","4000","南京","13108948"
"2447","漫画设计","1800","南京","13108948"
"2448","漫画设计","2100","南京","13108948"
"2449","漫画设计","50000","深圳","13658258"
"2450","漫画设计","12000","深圳","13658258"
"2451","漫画设计","8000","深圳","13658258"
"2452","漫画设计","9000","深圳","13658258"
"2453","漫画设计","6000","深圳","13658258"
"2454","漫画设计","9000","深圳","13658258"
"2455","漫画设计","6000","深圳","13658258"
"2456","漫画设计","8000","深圳","13658258"
"2457","漫画设计","1","深圳","13658258"
"2458","漫画设计","6000","深圳","13658258"
"2459","漫画设计","50000","厦门","8729100"
"2460","漫画设计","5000","厦门","8729100"
"2461","漫画设计","50000","厦门","8729100"
"2462","漫画设计","10000","厦门","8729100"
"2463","漫画设计","5000","厦门","8729100"
"2464","漫画设计","50000","厦门","8729100"
"2465","漫画设计","50000","厦门","8729100"
"2466","漫画设计","50000","厦门","8729100"
"2467","漫画设计","5000","厦门","8729100"
"2468","漫画设计","5000","厦门","8729100"
"2469","漫画设计","5000","厦门","8729100"
"2470","漫画设计","30000","深圳","16298963"
"2471","漫画设计","3200","深圳","16298963"
"2472","漫画设计","10400","深圳","16298963"
"2473","漫画设计","3000","深圳","16298963"
"2474","漫画设计","30000","深圳","16298963"
"2475","漫画设计","18000","深圳","16298963"
"2476","漫画设计","6000","深圳","16298963"
"2477","漫画设计","2000","深圳","16298963"
"2478","漫画设计","7000","深圳","16298963"
"2479","漫画设计","13000","深圳","16298963"
"2480","漫画设计","6500","深圳","16298963"
"2481","漫画设计","500","南京","8435765"
"2482","漫画设计","1960","南京","8435765"
"2483","漫画设计","500","南京","8435765"
"2484","漫画设计","500","南京","8435765"
"2485","漫画设计","500","南京","8435765"
"2486","漫画设计","1000","南京","8435765"
"2487","漫画设计","1000","南京","8435765"
"2488","漫画设计","2000","成都","10979739"
"2489","漫画设计","2500","成都","10979739"
"2490","漫画设计","3000","成都","10979739"
"2491","漫画设计","12000","成都","10979739"
"2492","漫画设计","1999","成都","10979739"
"2493","漫画设计","15000","成都","10979739"
"2494","漫画设计","600","成都","10979739"
"2495","漫画设计","2000","成都","10979739"
"2496","漫画设计","1999","成都","10979739"
"2497","漫画设计","1999","成都","10979739"
"2498","漫画设计","4999","沈阳","1859670"
"2499","漫画设计","2200","沈阳","1859670"
"2500","漫画设计","5000","沈阳","1859670"
"2501","漫画设计","4000","沈阳","1859670"
"2502","漫画设计","1700","沈阳","1859670"
"2503","漫画设计","4999","沈阳","1859670"
"2504","漫画设计","1988","沈阳","1859670"
"2505","漫画设计","6500","沈阳","1859670"
"2506","漫画设计","5994","沈阳","1859670"
"2507","漫画设计","4000","沈阳","1859670"
"2508","漫画设计","1990","沈阳","1859670"
"2509","漫画设计","5000","沈阳","1859670"
"2510","漫画设计","8000","成都","10979739"
"2511","漫画设计","4000","成都","10979739"
"2512","漫画设计","33000","郑州","14648980"
"2513","漫画设计","35000","郑州","14648980"
"2514","漫画设计","35000","郑州","14648980"
"2515","漫画设计","10000","郑州","14648980"
"2516","漫画设计","28000","郑州","14648980"
"2517","漫画设计","40000","郑州","14648980"
"2518","漫画设计","50000","郑州","14648980"
"2519","漫画设计","34000","郑州","14648980"
"2520","漫画设计","5000","郑州","3423940"
"2521","漫画设计","2000","郑州","11681781"
"2522","漫画设计","3000","郑州","11681781"
"2523","漫画设计","5000","郑州","11681781"
"2524","漫画设计","30000","郑州","11681781"
"2525","漫画设计","2600","郑州","3423940"
"2526","漫画设计","7200","郑州","3423940"
"2527","漫画设计","7500","郑州","3423940"
"2528","漫画设计","5000","郑州","3423940"
"2529","漫画设计","7200","郑州","3423940"
"2530","漫画设计","9000","郑州","3423940"
"2531","漫画设计","3600","郑州","3423940"
"2532","影视制作","10000","重庆","19608801"
"2533","影视制作","3000","重庆","19608801"
"2534","影视制作","30000","重庆","19608801"
"2535","影视制作","1000","重庆","19608801"
"2536","影视制作","50000","重庆","19608801"
"2537","影视制作","22800","沈阳","2351351"
"2538","影视制作","50000","重庆","19608801"
"2539","影视制作","1500","丹东","6695600"
"2540","影视制作","1500","丹东","6695600"
"2541","影视制作","500","丹东","6695600"
"2542","影视制作","100000","沈阳","2351351"
"2543","影视制作","3500","丹东","6695600"
"2544","影视制作","200","丹东","6695600"
"2545","影视制作","300","丹东","6695600"
"2546","影视制作","2600","丹东","6695600"
"2547","影视制作","4500","丹东","6695600"
"2548","影视制作","1500","丹东","6695600"
"2549","影视制作","36000","沈阳","2351351"
"2550","影视制作","60000","沈阳","2351351"
"2551","影视制作","60000","沈阳","2351351"
"2552","影视制作","300000","沈阳","2351351"
"2553","影视制作","15000","沈阳","2351351"
"2554","影视制作","2500","丹东","6695600"
"2555","影视制作","3000","丹东","6695600"
"2556","影视制作","20000","沈阳","2351351"
"2557","影视制作","200000","重庆","19608801"
"2558","影视制作","60000","沈阳","2351351"
"2559","影视制作","500","丹东","6695600"
"2560","影视制作","10000","重庆","19608801"
"2561","宣传片制作","1","重庆","12945982"
"2562","宣传片制作","1","重庆","12945982"
"2563","宣传片制作","1","重庆","12945982"
"2564","宣传片制作","1","重庆","12945982"
"2565","宣传片制作","1","重庆","12945982"
"2566","宣传片制作","1","重庆","12945982"
"2567","影视制作","200000","沈阳","2351351"
"2568","宣传片制作","1","重庆","12945982"
"2569","宣传片制作","1","重庆","12945982"
"2570","宣传片制作","1","重庆","12945982"
"2571","宣传片制作","1","重庆","12945982"
"2572","影视制作","200000","重庆","19608801"
"2573","摄影服务","2200","淄博","15810483"
"2574","摄影服务","15000","长沙","20594836"
"2575","摄影服务","20000","长沙","20594836"
"2576","摄影服务","21000","长沙","20594836"
"2577","摄影服务","8000","长沙","20594836"
"2578","摄影服务","6000","长沙","20594836"
"2579","摄影服务","20000","长沙","20594836"
"2580","摄影服务","15000","长沙","20594836"
"2581","摄影服务","25000","长沙","20594836"
"2582","摄影服务","1488","深圳","13783378"
"2583","摄影服务","1499","深圳","13783378"
"2584","摄影服务","1499","深圳","13783378"
"2585","摄影服务","1499","深圳","13783378"
"2586","摄影服务","1499","深圳","13783378"
"2587","摄影服务","2488","深圳","13783378"
"2588","摄影服务","1488","深圳","13783378"
"2589","摄影服务","1499","深圳","13783378"
"2590","摄影服务","2488","深圳","13783378"
"2591","摄影服务","2488","深圳","13783378"
"2592","摄影服务","2488","深圳","13783378"
"2593","摄影服务","35000","长沙","20594836"
"2594","摄影服务","2488","深圳","13783378"
"2595","摄影服务","10000","长沙","20594836"
"2596","摄影服务","25000","长沙","20594836"
"2597","摄影服务","20000","长沙","20594836"
"2598","摄影服务","600","淄博","15810483"
"2599","摄影服务","1000","淄博","15810483"
"2600","摄影服务","1000","淄博","15810483"
"2601","摄影服务","3500","淄博","15810483"
"2602","摄影服务","3500","淄博","15810483"
"2603","摄影服务","1200","淄博","15810483"
"2604","摄影服务","100","淄博","15810483"
"2605","摄影服务","100","淄博","15810483"
"2606","摄影服务","100","淄博","15810483"
"2607","摄影服务","5000","淄博","15810483"
"2608","摄影服务","6000","淄博","15810483"
"2609","摄影服务","3000","广州","20341366"
"2610","摄影服务","1500","广州","20341366"
"2611","摄影服务","50000","重庆","20610577"
"2612","摄影服务","500","北京","20563406"
"2613","摄影服务","200","北京","20563406"
"2614","摄影服务","2000","重庆","20610577"
"2615","摄影服务","1000","重庆","20610577"
"2616","摄影服务","999","宜昌","9669578"
"2617","摄影服务","99.99","宜昌","9669578"
"2618","摄影服务","600","合肥","14639291"
"2619","摄影服务","5000","上海","14967774"
"2620","摄影服务","4000","上海","14967774"
"2621","工业设计","15000","佛山","11347282"
"2622","工业设计","8000","重庆","20217536"
"2623","工业设计","8000","重庆","20217536"
"2624","工业设计","20000","重庆","20217536"
"2625","工业设计","50000","重庆","20217536"
"2626","工业设计","40000","重庆","20217536"
"2627","工业设计","30000","佛山","11347282"
"2628","工业设计","20000","佛山","11347282"
"2629","工业设计","50000","佛山","11347282"
"2630","工业设计","50000","佛山","11347282"
"2631","工业设计","30000","佛山","11347282"
"2632","工业设计","40000","佛山","11347282"
"2633","工业设计","30000","佛山","11347282"
"2634","工业设计","50000","佛山","11347282"
"2635","工业设计","45000","佛山","11347282"
"2636","工业设计","45000","佛山","11347282"
"2637","工业设计","30000","佛山","11347282"
"2638","摄影服务","4000","上海","14967774"
"2639","摄影服务","15000","上海","14967774"
"2640","摄影服务","30000","上海","14967774"
"2641","摄影服务","85000","上海","14967774"
"2642","摄影服务","3500","上海","14967774"
"2643","摄影服务","50000","上海","14967774"
"2644","摄影服务","8000","上海","14967774"
"2645","摄影服务","6000","上海","14967774"
"2646","摄影服务","12000","上海","14967774"
"2647","摄影服务","4000","上海","14967774"
"2648","摄影服务","800","合肥","14639291"
"2649","摄影服务","1200","合肥","14639291"
"2650","摄影服务","600","合肥","14639291"
"2651","摄影服务","800","合肥","14639291"
"2652","摄影服务","800","合肥","14639291"
"2653","摄影服务","500","合肥","14639291"
"2654","摄影服务","200","合肥","14639291"
"2655","摄影服务","1500","合肥","14639291"
"2656","摄影服务","5500","合肥","14639291"
"2657","摄影服务","1000","合肥","14639291"
"2658","摄影服务","1000","合肥","14639291"
"2659","摄影服务","999","宜昌","9669578"
"2660","摄影服务","999","宜昌","9669578"
"2661","摄影服务","100","宜昌","9669578"
"2662","摄影服务","999","宜昌","9669578"
"2663","摄影服务","200","宜昌","9669578"
"2664","摄影服务","330","宜昌","9669578"
"2665","摄影服务","100","宜昌","9669578"
"2666","摄影服务","217.8","宜昌","9669578"
"2667","摄影服务","300","宜昌","9669578"
"2668","摄影服务","260","宜昌","9669578"
"2669","摄影服务","30000","重庆","20610577"
"2670","摄影服务","6000","重庆","20610577"
"2671","摄影服务","2000","重庆","20610577"
"2672","摄影服务","2000","重庆","20610577"
"2673","摄影服务","2000","重庆","20610577"
"2674","摄影服务","1500","重庆","20610577"
"2675","摄影服务","2000","重庆","20610577"
"2676","摄影服务","20000","重庆","20610577"
"2677","摄影服务","2400","重庆","20610577"
"2678","摄影服务","1500","广州","20341366"
"2679","摄影服务","800","广州","20341366"
"2680","摄影服务","1200","广州","20341366"
"2681","摄影服务","1600","广州","20341366"
"2682","摄影服务","400","广州","20341366"
"2683","摄影服务","1500","广州","20341366"
"2684","工业设计","15000","深圳","13080589"
"2685","工业设计","5000","深圳","13080589"
"2686","工业设计","6000","深圳","13080589"
"2687","工业设计","20000","深圳","13080589"
"2688","工业设计","16000","广州","12889840"
"2689","工业设计","5000","上海","20634938"
"2690","工业设计","2000","上海","20634938"
"2691","工业设计","5000","杭州","3238847"
"2692","工业设计","3000","合肥","14259620"
"2693","工业设计","8000","珠海","2485833"
"2694","工业设计","12000","珠海","2485833"
"2695","工业设计","15000","温州","8910896"
"2696","工业设计","12000","温州","8910896"
"2697","工业设计","12000","温州","8910896"
"2698","工业设计","1","温州","8910896"
"2699","工业设计","20000","温州","8910896"
"2700","工业设计","10000","广州","18153382"
"2701","工业设计","6000","广州","18153382"
"2702","工业设计","10000","广州","18153382"
"2703","工业设计","3000","广州","18153382"
"2704","工业设计","2000","广州","18153382"
"2705","工业设计","10000","广州","18153382"
"2706","工业设计","8000","广州","18153382"
"2707","工业设计","10000","广州","18153382"
"2708","工业设计","3000","广州","18153382"
"2709","工业设计","15000","广州","18153382"
"2710","工业设计","5000","广州","18153382"
"2711","工业设计","8000","广州","18153382"
"2712","工业设计","12000","温州","8910896"
"2713","工业设计","10000000","温州","8910896"
"2714","工业设计","10000000","温州","8910896"
"2715","工业设计","10000000","温州","8910896"
"2716","工业设计","1000000","温州","8910896"
"2717","工业设计","30000","温州","8910896"
"2718","工业设计","1","温州","8910896"
"2719","工业设计","3000","珠海","2485833"
"2720","工业设计","3000","珠海","2485833"
"2721","工业设计","20000","珠海","2485833"
"2722","工业设计","3000","珠海","2485833"
"2723","工业设计","5000","珠海","2485833"
"2724","工业设计","5000","珠海","2485833"
"2725","工业设计","3000","珠海","2485833"
"2726","工业设计","1000","珠海","2485833"
"2727","工业设计","4900","珠海","2485833"
"2728","工业设计","5000","珠海","2485833"
"2729","工业设计","20000","合肥","14259620"
"2730","工业设计","4000","合肥","14259620"
"2731","工业设计","8000","合肥","14259620"
"2732","工业设计","8000","合肥","14259620"
"2733","工业设计","6500","合肥","14259620"
"2734","工业设计","7000","合肥","14259620"
"2735","工业设计","6000","合肥","14259620"
"2736","工业设计","15000","合肥","14259620"
"2737","工业设计","8000","合肥","14259620"
"2738","工业设计","25000","合肥","14259620"
"2739","工业设计","35000","合肥","14259620"
"2740","工业设计","8000","杭州","3238847"
"2741","工业设计","3000","杭州","3238847"
"2742","工业设计","2000","杭州","3238847"
"2743","工业设计","20000","杭州","3238847"
"2744","工业设计","2000","杭州","3238847"
"2745","工业设计","15000","杭州","3238847"
"2746","工业设计","3000","杭州","3238847"
"2747","工业设计","3000","杭州","3238847"
"2748","工业设计","3000","杭州","3238847"
"2749","工业设计","3000","杭州","3238847"
"2750","工业设计","3000","上海","20634938"
"2751","工业设计","10000","上海","20634938"
"2752","工业设计","18000","广州","12889840"
"2753","工业设计","8000","广州","12889840"
"2754","工业设计","12000","广州","12889840"
"2755","工业设计","15000","广州","12889840"
"2756","工业设计","12000","广州","12889840"
"2757","工业设计","8000","广州","12889840"
"2758","工业设计","10000","广州","12889840"
"2759","工业设计","12000","广州","12889840"
"2760","工业设计","8000","广州","12889840"
"2761","工业设计","10000","广州","12889840"
"2762","工业设计","16000","广州","12889840"
"2763","工业设计","18000","深圳","16650285"
"2764","工业设计","8000","上海","12618631"
"2765","工业设计","28000","上海","12618631"
"2766","工业设计","29000","上海","12618631"
"2767","工业设计","19000","上海","12618631"
"2768","工业设计","13000","上海","12618631"
"2769","工业设计","9000","上海","12618631"
"2770","工业设计","20000","上海","12618631"
"2771","工业设计","26000","上海","12618631"
"2772","工业设计","1","济南","20592531"
"2773","工业设计","1800","济南","19619293"
"2774","工业设计","2500","济南","19619293"
"2775","工业设计","6000","深圳","18232696"
"2776","工业设计","8000","深圳","18232696"
"2777","工业设计","3000","北京","17843680"
"2778","工业设计","13000","南京","14602315"
"2779","工业设计","13000","南京","14602315"
"2780","工业设计","13000","南京","14602315"
"2781","工业设计","13000","南京","14602315"
"2782","工业设计","13000","南京","14602315"
"2783","工业设计","13000","南京","14602315"
"2784","工业设计","13000","南京","14602315"
"2785","工业设计","13000","南京","14602315"
"2786","工业设计","13000","南京","14602315"
"2787","工业设计","13000","南京","14602315"
"2788","工业设计","13000","南京","14602315"
"2789","工业设计","13000","南京","14602315"
"2790","工业设计","5000","北京","17843680"
"2791","工业设计","3000","北京","17843680"
"2792","工业设计","8000","北京","17843680"
"2793","工业设计","3000","北京","17843680"
"2794","工业设计","60000","北京","17843680"
"2795","工业设计","1000","北京","17843680"
"2796","工业设计","1000","北京","17843680"
"2797","工业设计","800","北京","17843680"
"2798","工业设计","5000","北京","17843680"
"2799","工业设计","1000","北京","17843680"
"2800","工业设计","950","北京","17843680"
"2801","工业设计","5000","深圳","18232696"
"2802","工业设计","8000","深圳","18232696"
"2803","工业设计","8000","深圳","18232696"
"2804","工业设计","800","深圳","18232696"
"2805","工业设计","198","深圳","18232696"
"2806","工业设计","398","深圳","18232696"
"2807","工业设计","28800","深圳","18232696"
"2808","工业设计","5600","深圳","18232696"
"2809","工业设计","11400","深圳","18232696"
"2810","工业设计","9600","深圳","18232696"
"2811","工业设计","1500","济南","19619293"
"2812","工业设计","3500","济南","19619293"
"2813","工业设计","3000","济南","19619293"
"2814","工业设计","4000","济南","19619293"
"2815","工业设计","5000","济南","19619293"
"2816","工业设计","5000","济南","19619293"
"2817","工业设计","3500","济南","19619293"
"2818","工业设计","5000","济南","19619293"
"2819","工业设计","4000","济南","19619293"
"2820","工业设计","8000","济南","19619293"
"2821","工业设计","1","济南","20592531"
"2822","工业设计","1","济南","20592531"
"2823","工业设计","1","济南","20592531"
"2824","工业设计","1","济南","20592531"
"2825","工业设计","1","济南","20592531"
"2826","工业设计","1","济南","20592531"
"2827","工业设计","1","济南","20592531"
"2828","工业设计","1","济南","20592531"
"2829","工业设计","1","济南","20592531"
"2830","工业设计","1","济南","20592531"
"2831","工业设计","1","济南","20592531"
"2832","工业设计","45000","上海","12618631"
"2833","工业设计","8999","上海","12618631"
"2834","工业设计","38000","上海","12618631"
"2835","工业设计","10000","上海","12618631"
"2836","工业设计","25000","深圳","16650285"
"2837","工业设计","25000","深圳","16650285"
"2838","工业设计","8000","深圳","16650285"
"2839","工业设计","10000","深圳","16650285"
"2840","工业设计","20000","深圳","16650285"
"2841","工业设计","15000","深圳","16650285"
"2842","工业设计","8000","深圳","16650285"
"2843","工业设计","20000","深圳","16650285"
"2844","工业设计","12000","深圳","16650285"
"2845","工业设计","8000","深圳","16650285"
"2846","工业设计","12000","深圳","16650285"
"2847","动画设计","2000","锦州","16947584"
"2848","动画设计","7000","南宁","16698059"
"2849","动画设计","7000","南宁","16698059"
"2850","动画设计","6000","南宁","16698059"
"2851","动画设计","6000","南宁","16698059"
"2852","动画设计","7000","南宁","16698059"
"2853","动画设计","7000","南宁","16698059"
"2854","动画设计","5000","南宁","16698059"
"2855","动画设计","5000","南宁","16698059"
"2856","动画设计","7000","南宁","16698059"
"2857","动画设计","10000","南宁","16698059"
"2858","动画设计","8000","南宁","16698059"
"2859","动画设计","8000","南宁","16698059"
"2860","动画设计","1500","锦州","16947584"
"2861","动画设计","1600","锦州","16947584"
"2862","动画设计","200","锦州","16947584"
"2863","动画设计","3800","锦州","16947584"
"2864","动画设计","4000","锦州","16947584"
"2865","动画设计","500","锦州","16947584"
"2866","人力外派","2500","北京","14173945"
"2867","人力外派","3500","北京","14173945"
"2868","人力外派","3300","北京","14173945"
"2869","人力外派","3500","北京","14173945"
"2870","人力外派","5000","北京","14173945"
"2871","人力外派","4000","北京","14173945"
"2872","人力外派","10000","北京","14173945"
"2873","人力外派","15000","北京","14173945"
"2874","人力外派","13000","北京","7061026"
"2875","人力外派","53000","北京","7061026"
"2876","人力外派","30000","北京","7061026"
"2877","人力外派","10000","北京","7061026"
"2878","人力外派","18000","北京","7061026"
"2879","人力外派","11000","北京","7061026"
"2880","人力外派","3500","北京","7061026"
"2881","人力外派","5000","北京","7061026"
"2882","人力外派","10000","北京","7061026"
"2883","人力外派","8000","北京","14173945"
"2884","人力外派","13000","北京","14173945"
"2885","人力外派","14000","北京","14173945"
"2886","人力外派","5000","北京","14173945"
"2887","语音视频图像","2150","北京","17464333"
"2888","语音视频图像","50000","深圳","19880218"
"2889","语音视频图像","128000","成都","20636290"
"2890","语音视频图像","600","吉安","4708147"
"2891","动画设计","8000","上海","15113568"
"2892","动画设计","8000","上海","15113568"
"2893","语音视频图像","200000","长沙","17815582"
"2894","语音视频图像","56000","长沙","17815582"
"2895","语音视频图像","131000","长沙","17815582"
"2896","语音视频图像","320000","长沙","17815582"
"2897","语音视频图像","28000","长沙","17815582"
"2898","语音视频图像","23000","长沙","17815582"
"2899","语音视频图像","68000","长沙","17815582"
"2900","语音视频图像","83000","长沙","17815582"
"2901","语音视频图像","88000","长沙","17815582"
"2902","语音视频图像","88000","长沙","17815582"
"2903","语音视频图像","58000","长沙","17815582"
"2904","语音视频图像","100000","长沙","17815582"
"2905","动画设计","8000","上海","15113568"
"2906","动画设计","6000","上海","15113568"
"2907","动画设计","30000","上海","15113568"
"2908","动画设计","4000","上海","15113568"
"2909","动画设计","13000","上海","15113568"
"2910","动画设计","10000","上海","15113568"
"2911","动画设计","40000","上海","15113568"
"2912","动画设计","20000","上海","15113568"
"2913","动画设计","25000","上海","15113568"
"2914","动画设计","30000","上海","15113568"
"2915","语音视频图像","108000","成都","20636290"
"2916","语音视频图像","110000","成都","20636290"
"2917","语音视频图像","50000","深圳","19880218"
"2918","动画设计","23000","重庆","14832403"
"2919","动画设计","9000","自贡","20132711"
"2920","动画设计","8200","自贡","20132711"
"2921","动画设计","9000","自贡","20132711"
"2922","动画设计","9000","自贡","20132711"
"2923","动画设计","4500","自贡","20132711"
"2924","动画设计","10000","重庆","8295205"
"2925","动画设计","10000","重庆","8295205"
"2926","动画设计","4500","重庆","8295205"
"2927","动画设计","20000","重庆","8295205"
"2928","动画设计","15000","重庆","8295205"
"2929","动画设计","13000","洛阳","20171954"
"2930","动画设计","40000","洛阳","20171954"
"2931","动画设计","40000","洛阳","20171954"
"2932","动画设计","45000","洛阳","20171954"
